"id","type","actor","direction","director","characters","rating","movie_name","instruction","created_at"
"7926","剧情","大山信代|小原乃梨子|野村道子|肝付兼太|立壁和也","日本","渡边步","经典","8.8","哆啦A梦回来了","暂无简介","5/1/2026 10:15:27"
"7927","剧情","神谷明|冴羽獠|伊仓一惠|槙村香|麻上洋子|野上冴子|玄田哲章|海坊主|海怪|法尔肯|伊藤美紀|美樹","日本","奥脇雅晴","经典","7.9","城市猎人 紧急直播 凶恶罪犯寒羽良的死","暂无简介","5/1/2026 10:15:27"
"7928","剧情","盐泽兼人|志垣太郎|富山敬","日本","鳥海永行","经典","8.5","战区88","暂无简介","5/1/2026 10:15:27"
"7929","剧情","入江隆子","日本","沟口健二","经典","8","白绢之瀑","暂无简介","5/1/2026 10:15:27"
"7930","剧情","及川道子|井上雪子|江川宇礼雄","日本","清水宏","经典","8.3","港口的日本姑娘","暂无简介","5/1/2026 10:15:27"
"7931","剧情","高峰秀子|佐田啓二|田村正和","日本","木下惠介","经典","8","永远的人","暂无简介","5/1/2026 10:15:27"
"7932","剧情","加藤刚|栗原小卷|岩崎加根子|泷花久子|井川比佐志","日本","熊井启","经典","7.6","忍川之恋","暂无简介","5/1/2026 10:15:27"
"7933","剧情","吉高由里子","日本","前田弘二","经典","7.1","婚前特急-人生从17岁开始","暂无简介","5/1/2026 10:15:27"
"7934","剧情","渥美清|倍赏千惠子|八千草薰|田中绢代","日本","山田洋次","经典","8.6","寅次郎的故事10：寅次郎美梦成真","暂无简介","5/1/2026 10:15:27"
"7935","剧情","高嶋政宏|佐野量子|中山忍","日本","大河原孝夫","经典","6.7","哥斯拉大战机械哥斯拉","暂无简介","5/1/2026 10:15:27"
"7936","剧情","淡岛千景|森繁久弥","日本","丰田四郎","经典","8.3","夫妇善哉","暂无简介","5/1/2026 10:15:27"
"7937","剧情","渥美清|倍赏千惠子|石田良子","日本","山田洋次","经典","8.6","寅次郎的故事29：紫阳花之恋","暂无简介","5/1/2026 10:15:27"
"7938","剧情","神谷明|冴羽獠|伊仓一惠|槙村香|麻上洋子|野上冴子|玄田哲章|海坊主|海怪|法尔肯|伊藤美紀|美樹","日本","こだま兼嗣","经典","7.9","城市猎人：保镖密令","暂无简介","5/1/2026 10:15:27"
"7939","剧情","渥美清|倍赏千惠子|吉永小百合","日本","山田洋次","经典","8.5","寅次郎的故事13：寅次郎失恋记","暂无简介","5/1/2026 10:15:27"
"7940","剧情","福山润|樱井孝宏|野上尤加奈|小清水亚美|名塚佳织","日本","谷口悟朗","经典","8.4","代号基亚斯：反叛的鲁路修2之叛道","暂无简介","5/1/2026 10:15:27"
"7941","剧情","渥美清|倍赏千惠子|若尾文子","日本","山田洋次","经典","8","寅次郎的故事6：纯情篇","暂无简介","5/1/2026 10:15:27"
"7942","剧情","盐泽兼人|池田秀一|大塚周夫","日本","手塚治虫Osamu Tezuka|Taku Sugiyama","经典","8.3","火鸟2772：爱的宇宙空间","暂无简介","5/1/2026 10:15:27"
"7943","剧情","三田村邦彦|田中好子|小高恵美","日本","大森一樹","经典","6.6","哥斯拉之真假对决","暂无简介","5/1/2026 10:15:27"
"7944","剧情","渥美清|倍赏千惠子|池内淳子","日本","山田洋次","经典","8.5","寅次郎的故事8：寅次郎恋歌","暂无简介","5/1/2026 10:15:27"
"7945","剧情","山崎裕太|伊武雅刀|山口智子|神谷明","日本","今沢哲男","经典","8.6","深海的童話","暂无简介","5/1/2026 10:15:27"
"7946","剧情","渥美清|新珠三千代|香山美子","日本","森崎东","经典","7.6","寅次郎的故事3：寅次郎温柔的爱","暂无简介","5/1/2026 10:15:27"
"7947","剧情","中村锦之助|高仓健|入江若叶|平干二朗|木村功","日本","内田吐梦","经典","7.5","宫本武藏 一乘寺的决斗","暂无简介","5/1/2026 10:15:27"
"7948","剧情","渥美清|倍赏千惠子|浅丘琉璃子","日本","山田洋次","经典","9","寅次郎的故事15：鸳鸯伞","暂无简介","5/1/2026 10:15:27"
"7949","剧情","渥美清|倍赏千惠子|浅丘琉璃子","日本","山田洋次","经典","8.6","寅次郎的故事11：寅次郎勿忘我","暂无简介","5/1/2026 10:15:27"
"7950","剧情","松田洋治|下川辰平","日本","後藤俊夫","经典","9.2","栗色小天使","暂无简介","5/1/2026 10:15:27"
"7951","剧情","伊原刚志|中山忍|藤谷文子","日本","金子修介","经典","7.4","加美拉 大怪兽空中决战","暂无简介","5/1/2026 10:15:27"
"7952","剧情","伊丹十三|冈本信人","日本","市川昆","经典","7","我是猫","暂无简介","5/1/2026 10:15:27"
"7953","剧情","中井贵一|川谷拓三|渡边笃史","日本","市川昆","经典","7.5","缅甸的竖琴","暂无简介","5/1/2026 10:15:27"
"7954","剧情","渥美清|后藤久美子|吉冈秀隆","日本","山田洋次","经典","8.6","寅次郎的故事44：寅次郎的告白","暂无简介","5/1/2026 10:15:27"
"7955","剧情","桥爪功|柊瑠美|黑木瞳|远野凪子","日本","黛りんたろう","经典","9.3","铃兰：少女萌的故事","暂无简介","5/1/2026 10:15:27"
"7956","剧情","Richard Epcar|Tony Oliver|Reba West|Melanie MacQueen|Greg Snegoff","日本","Carl Macek","经典","7.7","太空堡垒II：哨兵","暂无简介","5/1/2026 10:15:27"
"7957","剧情","宝田明|星由里子|小泉博","日本","Ishirô Honda","经典","6.4","摩斯拉决战哥斯拉","暂无简介","5/1/2026 10:15:27"
"7958","剧情","杉原有音|柴崎幸","日本","二階健","经典","8","Soundtrack","暂无简介","5/1/2026 10:15:27"
"7959","剧情","山寺宏一|林原惠美","日本","吉浦康裕","经典","8","机动警察REBOOT","暂无简介","5/1/2026 10:15:27"
"7960","剧情","渥美清|倍赏千惠子|田中裕子|泽田研二","日本","山田洋次","经典","8.5","寅次郎的故事30：寅次郎落英缤纷","暂无简介","5/1/2026 10:15:27"
"7961","剧情","渥美清|倍赏千惠子|浅丘琉璃子","日本","山田洋次","经典","8.8","寅次郎的故事25：寅次郎芙蓉花","暂无简介","5/1/2026 10:15:27"
"7962","剧情","渥美清|倍赏千惠子|岸惠子","日本","山田洋次","经典","8.4","寅次郎的故事12：我的寅先生","暂无简介","5/1/2026 10:15:27"
"7963","剧情","渥美清|倍赏千惠子|榊原留美","日本","山田洋次","经典","8.2","寅次郎的故事7：奋斗篇","暂无简介","5/1/2026 10:15:27"
"7964","剧情","中山忍|前田爱|藤谷文子","日本","金子修介","经典","7.9","加美拉3：邪神觉醒","暂无简介","5/1/2026 10:15:27"
"7965","剧情","西田敏行|三國連太郎","日本","栗山富夫","经典","8.5","钓鱼迷日记1","暂无简介","5/1/2026 10:15:27"
"7966","剧情","渥美清|浅丘琉璃子|吉冈秀隆|下条正巳|三崎千惠子","日本","山田洋次","经典","8.9","寅次郎的故事48：寅次郎红之花","暂无简介","5/1/2026 10:15:27"
"7967","剧情","千叶真一|绪形拳","日本","降旗康男","经典","7.1","幕府风云","暂无简介","5/1/2026 10:15:27"
"7968","剧情","山田五十鈴|Isuzu Yamada|夏川大二郎|芳沢一郎","日本","溝口健二","经典","7.5","折纸鹤的阿千","暂无简介","5/1/2026 10:15:27"
"7969","剧情","美空云雀|石浜朗|片山明彦|雪代敬子","日本","野村芳太郎","经典","8.4","伊豆舞女","暂无简介","5/1/2026 10:15:27"
"7970","剧情","渥美清|倍赏千惠子|樫山文枝|樱田淳子","日本","山田洋次","经典","8.5","寅次郎的故事16：葛饰立志篇","暂无简介","5/1/2026 10:15:27"
"7971","剧情","菅原文太|北大路欣也|梶芽衣子|千叶真一|小池朝雄","日本","深作欣二","经典","7.7","无仁义之战2：广岛死斗篇","暂无简介","5/1/2026 10:15:27"
"7972","剧情","栗島すみ子|小島照子|斎藤達雄|新井淳","日本","Mikio Naruse成濑巳喜男","经典","7.3","夜夜作梦","暂无简介","5/1/2026 10:15:27"
"7973","剧情","樋口智恵子|Marco少年时代|井上倫宏|Marco成年","日本","監督|楠葉宏三","经典","8.4","小孤星马高","暂无简介","5/1/2026 10:15:27"
"7974","剧情","陈锐|星由里子|梁同裕|光石研|新藤荣作","日本","新城卓","经典","8.1","熊猫的故事","暂无简介","5/1/2026 10:15:27"
"7975","剧情","小泉博|千秋实|若山节子|志村乔|土屋嘉男","日本","小田基义","经典","6.1","哥斯拉的反击","暂无简介","5/1/2026 10:15:27"
"7976","剧情","小林桂樹|田中健|沢口靖子|宅麻伸|小沢栄太郎","日本","Koji Hashimoto","经典","6.3","哥斯拉之怪兽王复活","暂无简介","5/1/2026 10:15:27"
"7977","剧情","田代沙耶香|河合龙之介","日本","城定秀夫","经典","5.2","18伦","暂无简介","5/1/2026 10:15:27"
"7978","剧情","渥美清|倍赏千惠子|松坂庆子","日本","山田洋次","经典","8.5","寅次郎的故事46：寅次郎的相亲","暂无简介","5/1/2026 10:15:27"
"7979","剧情","渥美清|倍赏千惠子|真野响子|岚宽寿郎|三木纪平","日本","山田洋次","经典","8.4","寅次郎的故事19：寅次郎与贵族","暂无简介","5/1/2026 10:15:27"
"7980","剧情","渥美清|倍赏千惠子|十朱幸代","日本","山田洋次","经典","8.3","寅次郎的故事14：寅次郎摇篮曲","暂无简介","5/1/2026 10:15:27"
"7981","剧情","渥美清|倍赏千惠子|三崎千惠子|大原丽子","日本","山田洋次","经典","8.3","寅次郎的故事34：寅次郎真实一路","暂无简介","5/1/2026 10:15:27"
"7982","剧情","渥美清|倍赏千惠子|大原丽子","日本","山田洋次","经典","8.4","寅次郎的故事22：传说中的寅次郎","暂无简介","5/1/2026 10:15:27"
"7983","剧情","松田英子|浅野温子","日本","若松孝二","经典","7","聖母観音大菩薩","暂无简介","5/1/2026 10:15:27"
"7984","剧情","渥美清|吉冈秀隆|后藤久美子|倍赏千惠子","日本","山田洋次","经典","8.5","寅次郎的故事43 寅次郎的休息日","暂无简介","5/1/2026 10:15:27"
"7985","剧情","渥美清|倍赏千惠子|竹下景子","日本","山田洋次","经典","8.5","寅次郎的故事32：吹口哨的寅次郎","暂无简介","5/1/2026 10:15:27"
"7986","剧情","夏川大二郎|月田一郎|大仓千代子","日本","沟口健二","经典","6.8","虞美人草","暂无简介","5/1/2026 10:15:27"
"7987","剧情","加山雄三|佐藤允|堺左千夫","日本","冈本喜八","经典","7.5","独立愚连队西行","暂无简介","5/1/2026 10:15:27"
"7988","剧情","名取裕子|岡田茉莉子|風間杜夫","日本","中島貞夫","经典","7.8","序之舞","暂无简介","5/1/2026 10:15:27"
"7989","剧情","渥美清|倍赏千惠子|桃井薰","日本","山田洋次","经典","8.4","寅次郎的故事23：飞翔的寅次郎","暂无简介","5/1/2026 10:15:27"
"7990","剧情","渥美清|倍赏千惠子|木之实奈奈","日本","山田洋次","经典","8.1","寅次郎的故事21：走自己的路","暂无简介","5/1/2026 10:15:27"
"7991","剧情","渥美清|倍赏千惠子|竹下景子","日本","山田洋次","经典","8.6","寅次郎的故事38：知床旅情","暂无简介","5/1/2026 10:15:27"
"7992","剧情","渥美清|倍赏千惠子|栗原小卷","日本","山田洋次","经典","8.3","寅次郎的故事36：柴又之恋","暂无简介","5/1/2026 10:15:27"
"7993","剧情","渥美清|倍赏千惠子|音无美纪子","日本","山田洋次","经典","8.3","寅次郎的故事28：寅次郎纸帆船","暂无简介","5/1/2026 10:15:27"
"7994","剧情","河原崎長十郎|中村翫右衛門|中村鶴蔵|河原崎国太郎|板東調右衛門","日本","沟口健二","经典","8","元禄忠臣藏 后篇","暂无简介","5/1/2026 10:15:27"
"7995","剧情","奈良真養|筑波雪子|小島寿子","日本","成濑巳喜男","经典","7.5","不是血亲","暂无简介","5/1/2026 10:15:27"
"7996","剧情","渡哲也|芦田伸介|松坂庆子|志垣太郎","日本","森崎东","经典","8","野良犬","暂无简介","5/1/2026 10:15:27"
"7997","剧情","渥美清|倍赏千惠子|樋口可南子","日本","山田洋次","经典","8.1","寅次郎的故事35：寅次郎恋爱补习班","暂无简介","5/1/2026 10:15:27"
"7998","剧情","渥美清|倍赏千惠子|竹下景子","日本","山田洋次","经典","8.2","寅次郎的故事41：寅次郎的心路历程","暂无简介","5/1/2026 10:15:27"
"7999","剧情","不二稿京|长谷川公彦|奈佐健臣","日本","不二稿京 (Kei Fujiwara) (藤原京)","经典","6.8","自我","暂无简介","5/1/2026 10:15:27"
"8000","剧情","小林旭|川地民夫|松原智惠子|久保菜穗子","日本","铃木清顺","经典","6.6","花与怒涛","暂无简介","5/1/2026 10:15:27"
"8001","剧情","渥美清|倍赏千惠子|香川京子","日本","山田洋次","经典","8.3","寅次郎的故事24：寅次郎春之梦","暂无简介","5/1/2026 10:15:27"
"8002","剧情","小林绫子|泉品子","日本","山本映一","经典","9.1","阿信的故事","暂无简介","5/1/2026 10:15:27"
"8003","剧情","渥美清|倍赏千惠子|后藤久美子","日本","山田洋次","经典","8.3","寅次郎的故事45：寅次郎的青春","暂无简介","5/1/2026 10:15:27"
"8004","剧情","渥美清|倍赏千惠子|下条正巳|三崎千惠子|前田吟","日本","山田洋次","经典","8.3","寅次郎的故事31：旅行","暂无简介","5/1/2026 10:15:27"
"8005","剧情","松坂桃李|戸田恵子|星野真里|南沢奈央|山本圭","日本","鈴木浩介","经典","6.5","全盲的我成为律师的理由","暂无简介","5/1/2026 10:15:27"
"8006","剧情","渥美清|倍赏千惠子|三田佳子|三田宽子","日本","山田洋次","经典","8.6","寅次郎的故事40：寅次郎沙拉纪念日","暂无简介","5/1/2026 10:15:27"
"8007","剧情","渥美清|倍赏千惠子|秋吉久美子","日本","山田洋次","经典","8.4","寅次郎的故事39：寅次郎物语","暂无简介","5/1/2026 10:15:27"
"8008","剧情","渥美清|倍赏千惠子|伊藤兰|松村达雄|前田吟","日本","山田洋次","经典","8.2","寅次郎的故事26：寅次郎海鸥之歌","暂无简介","5/1/2026 10:15:27"
"8009","剧情","永岛敏行|水野美纪|石桥保|吹越满|藤谷文子","日本","金子修介","经典","7.2","加美拉2 雷基欧袭来","暂无简介","5/1/2026 10:15:27"
"8010","剧情","渥美清|倍赏千惠子|片濑梨乃|吉冈秀隆","日本","山田洋次","经典","8.5","寅次郎的故事47：致车寅次郎先生","暂无简介","5/1/2026 10:15:27"
"8011","剧情","渥美清|倍赏千惠子|志穗美悦子","日本","山田洋次","经典","8.2","寅次郎的故事37：幸福的青鸟","暂无简介","5/1/2026 10:15:27"
"8012","剧情","渥美清|倍赏千惠子|中原理惠","日本","山田洋次","经典","8.3","寅次郎的故事33：夜雾中的寅次郎","暂无简介","5/1/2026 10:15:27"
"8013","剧情","高田由美","日本","平野俊贵","经典","7.6","乳霜柠檬","暂无简介","5/1/2026 10:15:27"
"8014","剧情","秋吉久美子|津川雅彦|池部良|岸部一德","日本","根岸吉太郎","经典","6.5","一片雪","暂无简介","5/1/2026 10:15:27"
"8015","剧情","藤田まこと|真田広之|千葉真一","日本","深作欣二","经典","7.3","必杀第四号","暂无简介","5/1/2026 10:15:27"
"8016","剧情","久保明|水野久美","日本","本多猪四郎","经典","6.5","蘑菇人玛坦戈","暂无简介","5/1/2026 10:15:27"
"8017","剧情","风间杜夫|松坂庆子|宇崎竜童|志穗美悦子|平井满","日本","深作欣二","经典","7.3","上海浮生记","暂无简介","5/1/2026 10:15:27"
"8018","剧情","丰川悦司|大沢たかお|渡边美佐子","日本","辻仁成 |JINSEI TSUJI","经典","7.2","千年旅人","暂无简介","5/1/2026 10:15:27"
"8019","剧情","高山みなみ|田の中勇|今野宏美|高木渉","日本","Go Koga 古贺豪","经典","7.1","鬼太郎剧场版","暂无简介","5/1/2026 10:15:27"
"8020","剧情","高仓健|丹波哲郎|山形勋|南田洋子|浦边粂子","日本","深作欣二","经典","7.3","恶棍万和铁","暂无简介","5/1/2026 10:15:27"
"8021","剧情","田中绢代|高峰秀子|上原谦","日本","五所平之助","经典","8","看得见烟囱的地方","暂无简介","5/1/2026 10:15:27"
"8022","剧情","根津甚八|秋吉久美子|矢吹二朗","日本","柳町光男","经典","7.6","再见吧！可爱的大地","暂无简介","5/1/2026 10:15:27"
